time,symbol,open,high,low,close,volume
2026-05-25 09:25:00+00,BANKNIFTY,55213.25,55213.25,55200.55,55210.55,249722
2026-05-25 09:26:00+00,NIFTY,24030,24030.25,24027.8,24029.15,221408
2026-05-25 09:26:00+00,BANKNIFTY,55213.95,55220.25,55209.25,55210.3,348174
2026-05-25 09:27:00+00,NIFTY,24030.05,24030.5,24027.95,24030.2,357710
2026-05-25 09:27:00+00,BANKNIFTY,55220.65,55226.3,55212.55,55226.3,283899
2026-05-25 09:28:00+00,NIFTY,24034.95,24036.8,24032.1,24032.95,479513
2026-05-25 09:28:00+00,BANKNIFTY,55240.15,55242.25,55232.55,55236.15,266623
2026-05-25 08:36:00+00,NIFTY,23976.6,23976.7,23969.35,23969.7,591809
2026-05-25 08:36:00+00,BANKNIFTY,55020.55,55021.45,55004.75,55008.75,412368
2026-05-25 08:37:00+00,NIFTY,23970.3,23970.5,23963.75,23964.7,780940
2026-05-25 08:37:00+00,BANKNIFTY,55011.55,55011.95,54996.3,55001.05,276992
2026-05-25 08:38:00+00,NIFTY,23965.35,23965.35,23961.65,23964.25,574613
2026-05-25 08:38:00+00,BANKNIFTY,54997.3,54998.1,54989.6,54994.75,242208
2026-05-25 08:39:00+00,NIFTY,23965.8,23965.8,23960.9,23962.7,338953
2026-05-25 08:39:00+00,BANKNIFTY,54995.35,54995.9,54987.25,54992.6,178393
2026-05-25 08:40:00+00,NIFTY,23964.7,23969.65,23961.05,23967.7,535701
2026-05-25 08:40:00+00,BANKNIFTY,54995,55007.35,54988.2,55004.9,336747
2026-05-25 08:42:00+00,NIFTY,23972.1,23972.35,23966.35,23967.95,437641
2026-05-25 08:42:00+00,BANKNIFTY,55011.3,55018,55005.35,55009.9,181514
2026-05-25 08:43:00+00,NIFTY,23969.1,23969.75,23961.6,23962.15,437437
2026-05-25 08:43:00+00,BANKNIFTY,55012.35,55015.15,54993.3,54997.5,229849
2026-05-25 08:44:00+00,NIFTY,23963.4,23963.6,23956.7,23958.55,590588
2026-05-25 08:44:00+00,BANKNIFTY,54997.25,55000.05,54978.35,54982.55,345965
2026-05-25 08:45:00+00,NIFTY,23959.95,23964.2,23957.3,23963.9,719063
2026-05-25 08:46:00+00,NIFTY,23965.15,23965.15,23965,23965,0
2026-05-25 08:45:00+00,BANKNIFTY,54983,54993.4,54973.85,54993.05,388414
2026-05-25 08:46:00+00,BANKNIFTY,54991.35,54991.35,54991.35,54991.35,0
2026-05-25 08:47:00+00,NIFTY,23963.45,23963.45,23962.5,23962.65,67384
2026-05-25 08:47:00+00,BANKNIFTY,54985.95,54986.2,54985.95,54986.2,51329
2026-05-25 08:48:00+00,NIFTY,23965,23965,23962.25,23962.6,15298
2026-05-25 08:48:00+00,BANKNIFTY,54990.7,54993.7,54990.7,54991.2,9275
2026-05-25 08:49:00+00,NIFTY,23959.8,23959.8,23958.15,23959,19143
2026-05-25 08:49:00+00,BANKNIFTY,54980.85,54980.85,54978.55,54978.55,5272
2026-05-25 08:50:00+00,NIFTY,23960.65,23960.65,23959,23959.75,23960
2026-05-25 08:50:00+00,BANKNIFTY,54967.55,54967.55,54963.4,54966.35,8037
2026-05-25 08:51:00+00,NIFTY,23963.45,23963.85,23962.5,23963.85,97222
2026-05-25 08:51:00+00,BANKNIFTY,54985.85,54985.85,54982.7,54985.4,46774
2026-05-25 08:52:00+00,NIFTY,23966.2,23966.2,23964.2,23964.6,38937
2026-05-25 08:52:00+00,BANKNIFTY,54981.6,54981.6,54977.35,54980.15,11493
2026-05-25 09:06:00+00,NIFTY,23987.6,23987.6,23984.5,23984.95,102447
2026-05-25 09:06:00+00,BANKNIFTY,55038.45,55041.1,55036.25,55037.2,105162
2026-05-25 09:07:00+00,NIFTY,23988.5,23988.5,23985.95,23987.05,105479
2026-05-25 09:07:00+00,BANKNIFTY,55039.3,55041.45,55035.5,55037.65,182959
2026-05-25 09:08:00+00,NIFTY,23991.1,23991.3,23987.75,23988.1,87995
2026-05-25 09:08:00+00,BANKNIFTY,55028,55029.4,55024.4,55025.95,226387
2026-05-25 09:09:00+00,NIFTY,23997.5,23998.8,23994.65,23996.65,190074
2026-05-25 09:09:00+00,BANKNIFTY,55043.2,55053.05,55038.15,55047.15,173895
2026-05-25 09:10:00+00,NIFTY,23997.35,23998.45,23995.6,23997.05,175610
2026-05-25 09:10:00+00,BANKNIFTY,55056.5,55059.1,55052.9,55056.9,66867
2026-05-25 09:11:00+00,NIFTY,23996.7,23996.7,23994.15,23994.75,123552
2026-05-25 09:11:00+00,BANKNIFTY,55053.65,55058.4,55051.05,55051.05,84762
2026-05-25 09:12:00+00,NIFTY,23996.9,23996.9,23994.3,23995.7,126620
2026-05-25 09:12:00+00,BANKNIFTY,55056.75,55061.75,55055.75,55059.85,58988
2026-05-25 09:13:00+00,NIFTY,23995.65,23995.65,23992.55,23994.1,167328
2026-05-25 09:13:00+00,BANKNIFTY,55048,55054,55047.5,55054,305828
2026-05-25 09:14:00+00,NIFTY,23998.3,24003.35,23996.65,24003.3,254631
2026-05-25 09:14:00+00,BANKNIFTY,55063.1,55094.25,55060.95,55094.25,1055727
2026-05-25 09:15:00+00,NIFTY,24009.55,24010.6,24007.4,24008.9,189436
2026-05-25 09:15:00+00,BANKNIFTY,55104.95,55118.5,55104.95,55111.7,1313044
2026-05-25 09:16:00+00,NIFTY,24015,24016.5,24013,24014.35,250557
2026-05-25 09:16:00+00,BANKNIFTY,55150.2,55156.25,55147.7,55148.75,217559
2026-05-25 09:20:00+00,NIFTY,24020.85,24021.45,24018.8,24020.1,227481
2026-05-25 09:20:00+00,BANKNIFTY,55223.95,55233.4,55221.5,55228.3,135001
2026-05-25 09:21:00+00,NIFTY,24021.9,24023,24020.75,24022.25,281449
2026-05-25 09:21:00+00,BANKNIFTY,55238.5,55240.85,55233.1,55239.7,317616
2026-05-25 09:22:00+00,NIFTY,24024.2,24024.2,24019.65,24022.15,1766735
2026-05-25 09:22:00+00,BANKNIFTY,55227.55,55229.9,55214.05,55222.05,209241
2026-05-25 09:23:00+00,NIFTY,24027,24028.05,24024.2,24028,221552
2026-05-25 09:23:00+00,BANKNIFTY,55217.4,55222.6,55210.3,55222.6,243532
2026-05-25 09:29:00+00,NIFTY,24034.55,24035.75,24031.9,24033.25,461832
2026-05-25 09:29:00+00,BANKNIFTY,55233.5,55241.55,55224.05,55233.25,454205
2026-05-25 09:30:00+00,NIFTY,24035.75,24035.75,24028.55,24030.4,520082
2026-05-25 09:30:00+00,BANKNIFTY,55247.5,55250.6,55234,55243.15,647194
2026-05-25 09:31:00+00,NIFTY,24027.75,24031.7,24025.95,24029.8,603271
2026-05-25 09:31:00+00,BANKNIFTY,55248.6,55279.85,55247.35,55276.3,1200464
2026-05-25 09:32:00+00,NIFTY,24030.1,24030.1,24026.4,24028.2,420348
2026-05-25 09:32:00+00,BANKNIFTY,55267.25,55267.25,55237.1,55246.7,942368
2026-05-25 09:33:00+00,NIFTY,24036.05,24038.1,24034.4,24035.5,614065
2026-05-25 09:33:00+00,BANKNIFTY,55259.3,55263.7,55252.35,55256.3,617196
2026-05-25 09:34:00+00,NIFTY,24034.35,24035.2,24031,24033.55,384500
2026-05-25 09:34:00+00,BANKNIFTY,55252.5,55258.05,55249.35,55256.65,332603
2026-05-25 09:35:00+00,NIFTY,24033.25,24034.25,24027.65,24028.15,653035
2026-05-25 09:35:00+00,BANKNIFTY,55261.35,55261.35,55249.8,55249.8,719660
2026-05-25 09:36:00+00,NIFTY,24025.75,24027.6,24024.3,24025.8,485397
2026-05-25 09:36:00+00,BANKNIFTY,55253.75,55261.2,55247.65,55249.2,799373
2026-05-25 09:37:00+00,NIFTY,24025.05,24028.2,24024.8,24027,604094
2026-05-25 09:37:00+00,BANKNIFTY,55255.55,55262.85,55247.05,55257.55,588623
2026-05-25 09:38:00+00,NIFTY,24028.75,24029.5,24026.15,24027.45,584000
2026-05-25 09:38:00+00,BANKNIFTY,55258.5,55262.9,55252.15,55255.8,1149932
2026-05-25 09:39:00+00,NIFTY,24023.35,24025.4,24022.45,24025.05,564050
2026-05-25 09:39:00+00,BANKNIFTY,55245.35,55253.8,55243.6,55248.85,732707
2026-05-25 09:40:00+00,NIFTY,24026,24028.85,24024.25,24027.65,634558
2026-05-25 09:40:00+00,BANKNIFTY,55251.05,55262.65,55250.05,55262.55,350847
2026-05-25 09:41:00+00,NIFTY,24027.85,24030.55,24026.6,24030.1,631049
2026-05-25 09:41:00+00,BANKNIFTY,55259.35,55270.3,55256.45,55267.75,868867
2026-05-25 09:42:00+00,NIFTY,24031.25,24033.5,24030.05,24032.6,650502
2026-05-25 09:42:00+00,BANKNIFTY,55262.4,55277.4,55259.75,55274.85,876850
2026-05-25 09:43:00+00,NIFTY,24033.8,24036,24032.1,24034.8,1054213
2026-05-25 09:43:00+00,BANKNIFTY,55277.65,55304.4,55274.35,55300.9,1069615
2026-05-25 09:44:00+00,NIFTY,24035.9,24037.4,24033.35,24035.25,962868
2026-05-25 09:44:00+00,BANKNIFTY,55301.15,55309.5,55298.1,55300.05,861936
2026-05-25 09:45:00+00,NIFTY,24035.85,24037.15,24031.45,24034.2,1378629
2026-05-25 09:45:00+00,BANKNIFTY,55301.5,55307.35,55290.4,55292.75,1207881
2026-05-25 09:46:00+00,NIFTY,24030.35,24031.8,24027.5,24027.5,966068
2026-05-25 09:46:00+00,BANKNIFTY,55281.05,55286.3,55270.7,55275.85,887076
2026-05-25 09:52:00+00,NIFTY,24024.75,24027.55,24022.85,24024.85,1017113
2026-05-25 09:52:00+00,BANKNIFTY,55299.9,55309.8,55294.05,55303.25,723400
2026-05-25 09:53:00+00,NIFTY,24029.8,24032.65,24027.75,24031.25,1056167
2026-05-25 09:53:00+00,BANKNIFTY,55307.45,55315.9,55302.95,55308.75,907169
2026-05-25 09:54:00+00,NIFTY,24031.6,24034.2,24028.75,24032.65,1285365
2026-05-25 09:54:00+00,BANKNIFTY,55311.55,55313.5,55295.95,55302.5,1098390
2026-05-25 09:55:00+00,NIFTY,24031.8,24035.05,24026.1,24029.05,1759557
2026-05-25 09:55:00+00,BANKNIFTY,55307.8,55325.45,55291.4,55315.2,2456533
2026-05-25 09:56:00+00,NIFTY,24034.4,24039.85,24031.65,24037.35,998662
2026-05-25 09:56:00+00,BANKNIFTY,55353.5,55398.55,55341.65,55389,2586130
2026-05-25 09:57:00+00,NIFTY,24042.9,24045.8,24040.9,24044.8,1400622
2026-05-25 09:57:00+00,BANKNIFTY,55392.15,55392.15,55366.2,55380.25,1423314
2026-05-25 09:58:00+00,NIFTY,24044.95,24051.85,24044.05,24050.35,1354187
2026-05-25 09:58:00+00,BANKNIFTY,55381.35,55394.35,55371.25,55392.15,1942832
2026-05-25 09:59:00+00,NIFTY,24051,24054.45,24048.45,24051.6,1614662
2026-05-25 09:59:00+00,BANKNIFTY,55390.65,55398.75,55377.15,55384.35,1050839
2026-05-25 09:47:00+00,NIFTY,24030.8,24031.1,24025.9,24027.1,574273
2026-05-25 09:47:00+00,BANKNIFTY,55289.15,55291.05,55270.65,55278.7,693316
2026-05-25 09:48:00+00,NIFTY,24028.05,24028.7,24024.2,24025.9,1016538
2026-05-25 09:48:00+00,BANKNIFTY,55282.85,55293.75,55276.05,55283,1398533
2026-05-25 09:49:00+00,NIFTY,24027.2,24029.55,24023.75,24023.75,806448
2026-05-25 09:49:00+00,BANKNIFTY,55284.55,55290.35,55266.95,55277.6,1046471
2026-05-25 09:50:00+00,NIFTY,24025.2,24027,24021.1,24023.7,1123648
2026-05-25 09:50:00+00,BANKNIFTY,55282.9,55296.95,55277.25,55287.2,1402099
2026-05-25 09:51:00+00,NIFTY,24024.85,24025.85,24021.25,24024.7,1271464
2026-05-25 09:51:00+00,BANKNIFTY,55299.15,55301.15,55287.2,55299.9,1177901
